lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
38.901,22.549,0,eq,0.87723255,0.12276712,3.000561e-07
-26.984,-19.718,0,eq,0.98421395,3.5365463e-07,0.015785743
62.435,11.425,1,ex,0.051725,0.948275,3.3521197e-10
-23.541,-16.873,0,eq,0.99052584,6.5923734e-07,0.009473402
38.784,-2.198,0,eq,0.6328313,0.36716872,7.245374e-08
-24.601,24.864,0,eq,0.9152126,3.2759893e-08,0.08478742
-39.68,-27.565,0,eq,0.8991171,3.1204873e-08,0.100882865
-72.761,27.723,2,co,0.017176775,2.589634e-13,0.98282325
55.119,27.987,1,ex,0.28560832,0.7143917,9.072917e-09
-33.217,2.628,0,eq,0.8709773,1.9234374e-08,0.12902272
-31.899,4.557,0,eq,0.88582706,2.2991637e-08,0.11417295
61.004,21.294,1,ex,0.09570675,0.9042933,1.0432653e-09
-69.257,-1.634,2,co,0.049261786,2.9562474e-12,0.95073825
6.348,17.742,0,eq,0.9997626,8.9722635e-05,0.00014763798
-64.702,-10.254,2,co,0.10067717,1.5796829e-11,0.8993228
-3.696,14.351,0,eq,0.9990306,9.410076e-06,0.00096004974
27.712,-22.348,0,eq,0.83605343,0.16394627,2.4920064e-07
18.92,-14.439,0,eq,0.98299855,0.0169993,2.1240664e-06
38.543,6.359,0,eq,0.7468103,0.2531896,1.2973074e-07
-44.751,-7.274,0,eq,0.6097519,2.3575961e-09,0.39024806
31.349,-4.551,0,eq,0.8733653,0.1266344,3.1579617e-07
2.339,-8.705,0,eq,0.9997055,0.0002155033,7.902425e-05
80.469,-9.555,1,ex,0.0027478838,0.99725217,1.5995023e-12
-45.247,-12.259,0,eq,0.64048266,2.9550877e-09,0.35951737
33.928,7.326,0,eq,0.89112395,0.108875714,3.573847e-07
-79.617,12.027,2,co,0.013776369,1.629207e-13,0.98622364
39.451,3.874,0,eq,0.68040794,0.31959197,9.1060485e-08
-20.402,25.133,0,eq,0.9578534,8.422837e-08,0.042146545
69.564,19.349,1,ex,0.026134092,0.97386587,9.3283575e-11
-24.988,-3.95,0,eq,0.9761838,1.9744412e-07,0.023816027
34.01,-20.933,0,eq,0.6066852,0.39331475,6.697308e-08
26.9,-13.719,0,eq,0.9108534,0.08914619,4.6907996e-07
53.052,-28.425,1,ex,0.039095506,0.96090454,2.1728638e-10
27.665,-2.037,0,eq,0.9470203,0.052978907,7.448581e-07
36.017,26.085,0,eq,0.9431102,0.056889135,6.364093e-07
-29.629,-15.799,0,eq,0.9688308,1.4696775e-07,0.03116909
5.297,5.459,0,eq,0.9997415,0.00016494459,9.3500115e-05
31.033,15.935,0,eq,0.9634774,0.036521588,9.842066e-07
-57.144,29.834,2,co,0.07218324,6.578768e-12,0.9278168
-7.565,29.818,0,eq,0.99522555,1.2507387e-06,0.004773152
36.007,8.332,0,eq,0.8484415,0.15155834,2.4816285e-07
5.706,-19.385,0,eq,0.998933,0.001044725,2.229839e-05
-38.019,-10.309,0,eq,0.8426916,1.4747836e-08,0.1573084
-15.355,8.873,0,eq,0.99265397,8.0811463e-07,0.007345223
20.636,-11.826,0,eq,0.97885543,0.021142792,1.744592e-06
15.097,9.132,0,eq,0.9985624,0.0014220165,1.5575353e-05
47.967,-3.942,1,ex,0.22073482,0.77926517,5.7398384e-09
-53.734,-16.618,2,co,0.37117094,4.5161438e-10,0.628829
