lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
48.102,-25.554,1,ex,0.07064934335831978,0.9293506566416803,4.753965269393705e-45
61.923,13.744,1,ex,0.40990559109159264,0.5900944089084074,1.8239866540803857e-47
61.823,27.158,1,ex,0.40188800980775247,0.5981119901922475,7.758626948304543e-46
-30.686,-0.738,0,eq,0.9999614842635889,5.391596830803284e-22,3.851573641114441e-05
-36.554,-13.048,0,eq,0.9999891987848818,2.4715468225826038e-23,1.080121511827228e-05
81.979,21.804,1,ex,0.16050421828611852,0.8394957817138815,3.1087411249161675e-62
-8.839,-3.875,0,eq,0.9999999999877893,1.401305104108565e-13,1.2070532045130417e-11
57.554,25.808,1,ex,0.4858032047443464,0.5141967952556536,7.02734522663369e-43
35.521,-8.398,0,eq,0.9785070475140081,0.021492952485991854,3.5633506737472535e-33
30.95,-4.231,0,eq,0.997942396165107,0.002057603834892954,8.468495866368968e-30
-12.046,-12.5,0,eq,0.9999999999937461,6.106930196694886e-14,6.1928062405713176e-12
-50.813,-20.184,0,eq,0.9998989099935849,4.995048455288994e-29,0.00010109000641512684
-15.508,29.935,0,eq,0.9999952848134025,3.151109564230054e-17,4.715186597541837e-06
-45.174,-27.692,0,eq,0.9999991884875599,2.200260334413433e-25,8.115124401121407e-07
-34.93,27.091,0,eq,0.8442062367453845,5.823725657163452e-25,0.15579376325461547
-71.403,0.111,0,eq,0.6105617072676234,3.385753892667746e-42,0.3894382927323765
-13.867,-11.46,0,eq,0.9999999999641739,1.1702194353929978e-14,3.5814376606465286e-11
17.235,0.405,0,eq,0.999998277866334,1.7221336660360247e-06,7.938864909061022e-22
-57.654,-13.698,0,eq,0.995577168828005,3.1174177683202194e-33,0.0044228311719950114
34.499,-27.406,0,eq,0.5222842170119281,0.47771578298807194,2.110758100359846e-36
-61.519,29.179,2,co,0.007783316024338571,5.273215297307755e-39,0.9922166839756614
-14.376,0.574,0,eq,0.9999999968802457,8.462849027849448e-16,3.119753489521327e-09
29.814,15.197,0,eq,0.9997398564363122,0.0002601435636877287,2.0795471589022863e-26
-19.524,3.678,0,eq,0.9999997585877436,6.8135182588693495e-18,2.414122564076717e-07
40.745,-18.705,0,eq,0.5550244726610328,0.4449755273389672,1.9766723696264133e-38
13.554,16.64,0,eq,0.9999999475790093,5.24209906720378e-08,4.6880363649438036e-18
-41.073,-5.522,0,eq,0.9991914185968179,4.27290664177892e-26,0.0008085814031821669
8.031,8.735,0,eq,0.9999999967325207,3.267479068985758e-09,1.7726502872281514e-16
-10.675,-15.222,0,eq,0.9999999999989578,3.152270373175358e-13,7.269353537006198e-13
-25.804,26.975,0,eq,0.9983593334491051,3.545864117025229e-21,0.0016406665508949961
-21.691,-6.869,0,eq,0.9999999628643217,6.690845765424861e-18,3.7135678282249456e-08
-58.943,17.134,2,co,0.14443533127348593,6.966487814894568e-37,0.8555646687265142
64.612,5.088,1,ex,0.2956344884909875,0.7043655115090124,9.515804043677205e-51
49.621,18.444,0,eq,0.7872157345321452,0.21278426546785476,4.122720432926956e-38
19.559,11.65,0,eq,0.9999979197484951,2.0802515049977553e-06,1.8345648980061264e-21
34.166,-6.823,0,eq,0.9896032548126216,0.010396745187378438,4.2662292316368187e-32
